car_id,part,current_km,km_diff,days_diff,needs_change
34,wire_set,89905,130999,483,1
46,air_filter,43860,11633,69,0
37,brake_fluid_r,108132,142,15,0
6,fuel_filter,166938,19992,119,1
29,fuel_filter,90499,8821,171,0
6,air_filter,166938,651,41,0
11,fuel_filter,94719,9861,70,0
17,wire_set,133800,98033,1013,1
11,tire,94719,96651,737,1
20,timing_chain,92952,43985,360,0
12,timing_chain,152020,65540,1146,1
29,brake_pads,90499,12518,198,0
2,brake_fluid_p,112695,10136,20,0
8,spark_plugs,146737,36217,3002,1
49,belts_kit,69800,39494,296,1
37,brake_pads,108132,10377,402,1
9,spark_plugs,115402,19312,345,0
2,wire_set,112695,11682,65,0
49,brake_fluid_r,69800,19970,191,0
48,brake_fluid_r,122846,73464,874,1
7,battery,190447,28335,1007,1
45,brake_fluid_r,92432,13991,92,0
44,timing_chain,109334,119115,1089,1
42,tire,129900,26640,174,0
10,wire_set,197159,29379,300,0
9,belts_kit,115402,21261,421,0
1,wire_set,46556,1053,13,0
31,brake_pads,45372,13919,100,0
32,battery,149249,25664,198,0
27,belts_kit,74028,15105,56,0
25,battery,115678,989,28,0
39,brake_fluid_r,177599,12491,457,1
18,belts_kit,60062,41087,175,1
12,brake_fluid_r,152020,15899,319,1
33,timing_chain,195106,45312,423,0
6,belts_kit,166938,104176,782,1
38,brake_fluid_p,130862,12320,234,0
38,brake_fluid_r,130862,47005,781,1
42,brake_fluid_r,129900,68341,740,1
9,brake_fluid_r,115402,32428,1098,1
20,fuel_filter,92952,17619,113,0
28,tire,86528,19893,208,0
12,tire,152020,32111,677,1
10,brake_pads,197159,29394,174,1
28,tire,86528,18470,597,1
45,spark_plugs,92432,6389,37,0
39,fuel_filter,177599,9252,205,0
24,brake_fluid_r,94669,3213,30,0
42,brake_fluid_r,129900,16440,205,0
42,fuel_filter,129900,1371,17,0
30,tire,134022,84757,442,1
6,brake_pads,166938,471,24,0
25,belts_kit,115678,10997,127,0
19,timing_chain,150739,2323,36,0
6,tire,166938,46887,346,1
29,brake_fluid_r,90499,19976,209,0
44,timing_chain,109334,27835,420,0
32,brake_fluid_p,149249,18449,294,0
8,tire,146737,96256,1311,1
41,spark_plugs,53106,13996,464,1
15,timing_chain,118715,33892,310,0
26,wire_set,137216,30069,115,0
2,brake_fluid_p,112695,57964,532,1
31,battery,45372,121810,400,1
17,battery,133800,43482,526,0
30,brake_pads,134022,25282,102,1
50,battery,180494,52005,380,1
39,battery,177599,38178,950,1
28,wire_set,86528,47362,1839,1
19,fuel_filter,150739,49297,783,1
6,spark_plugs,166938,9188,97,0
19,timing_chain,150739,3467,33,0
21,timing_chain,112974,33147,391,0
2,tire,112695,4308,40,0
34,tire,89905,23246,163,0
34,brake_pads,89905,13609,445,1
50,brake_fluid_p,180494,15367,228,0
30,wire_set,134022,159606,871,1
10,brake_pads,197159,14047,80,0
24,belts_kit,94669,25240,243,0
2,battery,112695,20588,619,1
12,brake_fluid_r,152020,3364,42,0
7,air_filter,190447,5031,101,0
48,fuel_filter,122846,871,7,0
7,air_filter,190447,11120,311,1
43,timing_chain,151363,188101,1016,1
4,brake_fluid_p,121125,90756,470,1
35,brake_pads,166942,10151,370,1
49,air_filter,69800,7942,61,0
11,brake_fluid_p,94719,16701,434,1
26,battery,137216,28668,387,0
50,wire_set,180494,31461,440,1
11,air_filter,94719,13799,39,0
26,brake_pads,137216,18342,100,0
23,spark_plugs,187811,15415,95,0
13,timing_chain,87164,129478,1377,1
1,brake_fluid_p,46556,16955,459,1
32,brake_pads,149249,5121,92,0
47,timing_chain,144874,2168,33,0
9,spark_plugs,115402,104731,572,1
31,brake_fluid_p,45372,7294,143,0
48,tire,122846,20560,144,0
10,battery,197159,162530,383,1
3,battery,119199,24100,178,0
34,brake_fluid_p,89905,19430,194,0
25,timing_chain,115678,30783,820,1
6,air_filter,166938,1513,23,0
35,belts_kit,166942,86478,801,1
17,brake_fluid_p,133800,19539,439,1
11,brake_fluid_r,94719,64364,459,1
35,belts_kit,166942,45791,314,1
46,tire,43860,20753,563,1
10,tire,197159,47163,222,1
50,timing_chain,180494,47170,709,1
28,battery,86528,43462,869,1
50,belts_kit,180494,15501,124,0
48,brake_pads,122846,15062,257,0
49,battery,69800,24912,381,0
13,tire,87164,103522,972,1
16,timing_chain,194937,38822,476,0
40,brake_pads,100093,10479,397,1
14,battery,78111,119954,1404,1
49,tire,69800,40587,528,1
2,brake_pads,112695,27595,130,1
41,belts_kit,53106,84698,1120,1
10,fuel_filter,197159,11942,72,0
38,timing_chain,130862,45366,1990,1
33,brake_pads,195106,6039,40,0
29,brake_fluid_p,90499,104030,597,1
38,brake_fluid_p,130862,17897,173,0
45,wire_set,92432,4129,34,0
30,brake_fluid_p,134022,82416,714,1
23,brake_fluid_p,187811,47317,510,1
1,battery,46556,31540,410,0
26,battery,137216,7313,6,0
32,spark_plugs,149249,13756,484,1
3,belts_kit,119199,18066,173,0
40,wire_set,100093,30445,209,0
42,battery,129900,41675,340,0
15,wire_set,118715,46003,688,1
17,air_filter,133800,6035,162,1
47,belts_kit,144874,23748,1462,1
48,belts_kit,122846,16606,191,0
40,belts_kit,100093,83279,642,1
17,brake_fluid_p,133800,75004,811,1
32,belts_kit,149249,2618,5,0
45,belts_kit,92432,22512,118,0
12,battery,152020,36094,598,0
23,brake_fluid_r,187811,15849,122,0
17,brake_fluid_p,133800,101877,277,1
32,tire,149249,121125,815,1
21,spark_plugs,112974,83042,483,1
41,belts_kit,53106,109799,653,1
32,timing_chain,149249,136417,371,1
46,brake_pads,43860,15216,438,1
38,wire_set,130862,20074,376,0
21,air_filter,112974,8337,92,0
37,brake_pads,108132,28437,218,1
50,brake_pads,180494,11432,345,1
7,brake_fluid_r,190447,29291,477,1
3,wire_set,119199,118487,535,1
34,wire_set,89905,94538,1057,1
41,brake_fluid_r,53106,82942,477,1
19,tire,150739,16578,148,0
48,wire_set,122846,28352,1298,1
50,timing_chain,180494,2200,11,0
24,brake_fluid_r,94669,33650,205,1
20,air_filter,92952,5988,94,0
30,wire_set,134022,28578,205,0
5,brake_fluid_p,107225,31347,507,1
19,brake_fluid_p,150739,16440,317,1
18,spark_plugs,60062,8561,15,0
30,belts_kit,134022,27385,561,1
33,brake_fluid_p,195106,10907,103,0
2,belts_kit,112695,44886,265,1
20,fuel_filter,92952,13486,185,0
14,wire_set,78111,81813,790,1
29,brake_fluid_p,90499,49317,608,1
7,spark_plugs,190447,16269,672,1
18,brake_fluid_p,60062,30679,78,1
26,brake_fluid_r,137216,20387,343,1
34,brake_fluid_p,89905,22483,82,0
43,brake_fluid_p,151363,16978,395,1
12,timing_chain,152020,59310,2271,1
33,belts_kit,195106,119752,791,1
7,wire_set,190447,25158,296,0
36,belts_kit,68059,14380,154,0
20,brake_pads,92952,56969,528,1
2,spark_plugs,112695,14322,90,0
30,spark_plugs,134022,13660,87,0
24,brake_fluid_p,94669,17303,423,1
44,air_filter,109334,35499,349,1
8,spark_plugs,146737,27948,150,0
45,brake_pads,92432,59408,679,1
43,tire,151363,33544,146,0
33,spark_plugs,195106,3301,8,0
3,brake_fluid_r,119199,6265,61,0
36,air_filter,68059,8459,57,0
18,spark_plugs,60062,10437,1050,1
28,brake_pads,86528,13437,137,0
18,brake_pads,60062,42529,657,1
35,brake_fluid_r,166942,10522,120,0
9,belts_kit,115402,19740,364,0
48,wire_set,122846,83668,988,1
41,brake_fluid_r,53106,127,43,0
22,spark_plugs,68094,20957,448,1
7,spark_plugs,190447,30370,746,1
50,fuel_filter,180494,35049,577,1
30,timing_chain,134022,63935,327,1
37,brake_fluid_r,108132,13092,194,0
17,brake_fluid_p,133800,14499,167,0
35,belts_kit,166942,24353,178,0
36,brake_pads,68059,12951,369,1
13,battery,87164,32872,409,0
47,spark_plugs,144874,19481,1779,1
19,timing_chain,150739,15262,163,0
38,brake_fluid_r,130862,34955,1098,1
34,brake_pads,89905,43398,584,1
50,timing_chain,180494,20688,389,0
38,belts_kit,130862,29061,510,1
35,brake_fluid_r,166942,12549,98,0
20,air_filter,92952,29036,318,1
7,air_filter,190447,9204,164,0
48,tire,122846,81113,1068,1
38,brake_pads,130862,81764,635,1
45,timing_chain,92432,428,40,0
48,wire_set,122846,42030,720,1
8,brake_fluid_r,146737,12774,19,0
13,battery,87164,119953,1494,1
27,timing_chain,74028,186712,1339,1
41,air_filter,53106,2638,15,0
14,spark_plugs,78111,3642,15,0
23,battery,187811,10581,60,0
34,brake_pads,89905,27427,124,1
21,brake_fluid_r,112974,14605,344,1
16,brake_fluid_r,194937,16845,394,1
17,battery,133800,34559,419,0
50,air_filter,180494,7184,124,0
50,air_filter,180494,1505,37,0
37,fuel_filter,108132,60625,559,1
27,belts_kit,74028,20946,118,0
31,air_filter,45372,6852,84,0
16,brake_fluid_r,194937,10044,115,0
28,brake_fluid_r,86528,47939,866,1
27,tire,74028,73880,1339,1
32,air_filter,149249,3050,42,0
34,brake_fluid_r,89905,15617,427,1
18,belts_kit,60062,29338,132,0
11,tire,94719,23546,512,1
47,fuel_filter,144874,2891,7,0
33,belts_kit,195106,42624,465,1
17,tire,133800,45966,368,1
18,belts_kit,60062,12,7,0
42,wire_set,129900,119330,1176,1
6,wire_set,166938,47675,385,1
28,fuel_filter,86528,47900,724,1
9,battery,115402,20108,655,1
15,air_filter,118715,8438,219,1
3,timing_chain,119199,25291,809,1
45,brake_fluid_r,92432,12078,48,0
9,belts_kit,115402,18642,281,0
45,spark_plugs,92432,30802,150,1
6,air_filter,166938,13161,127,0
11,spark_plugs,94719,31767,167,1
39,brake_fluid_r,177599,12532,355,1
27,timing_chain,74028,195435,1158,1
16,tire,194937,18583,148,0
28,belts_kit,86528,15762,263,0
28,timing_chain,86528,63851,2641,1
9,brake_fluid_p,115402,29553,775,1
37,tire,108132,22962,526,1
25,brake_pads,115678,20296,163,0
46,tire,43860,13947,320,0
32,fuel_filter,149249,45224,524,1
49,belts_kit,69800,16928,300,0
3,spark_plugs,119199,91167,424,1
31,air_filter,45372,4746,53,0
23,timing_chain,187811,44328,290,0
36,air_filter,68059,9498,104,0
45,belts_kit,92432,43779,231,1
46,battery,43860,27607,261,0
4,tire,121125,4863,6,0
15,battery,118715,37148,482,0
27,brake_fluid_p,74028,23755,93,0
21,spark_plugs,112974,2759,10,0
26,fuel_filter,137216,11554,142,0
1,wire_set,46556,23728,150,0
39,brake_pads,177599,10110,380,1
21,brake_fluid_r,112974,2140,5,0
5,brake_fluid_r,107225,18767,153,0
4,tire,121125,129277,477,1
49,brake_fluid_r,69800,20191,278,0
40,belts_kit,100093,12000,141,0
49,brake_fluid_r,69800,32681,422,1
11,air_filter,94719,9166,69,0
9,brake_pads,115402,14353,322,1
4,battery,121125,14206,93,0
11,wire_set,94719,28376,517,1
13,brake_fluid_r,87164,7189,58,0
38,brake_fluid_r,130862,74784,341,1
46,battery,43860,35408,449,0
34,air_filter,89905,4204,22,0
50,brake_fluid_r,180494,31720,281,1
10,brake_fluid_p,197159,19628,79,0
20,brake_fluid_p,92952,67374,876,1
43,belts_kit,151363,20358,254,0
2,brake_pads,112695,67662,223,1
48,wire_set,122846,24400,452,0
16,brake_fluid_p,194937,91775,244,1
39,spark_plugs,177599,13572,337,1
27,air_filter,74028,40103,258,1
35,fuel_filter,166942,5778,49,0
11,timing_chain,94719,27343,377,0
31,battery,45372,43349,457,0
40,wire_set,100093,23822,707,1
16,brake_pads,194937,3042,44,0
20,timing_chain,92952,138753,418,1
32,timing_chain,149249,725,9,0
1,wire_set,46556,54219,504,1
41,air_filter,53106,6030,13,0
8,fuel_filter,146737,6278,321,0
26,brake_pads,137216,26044,122,1
15,battery,118715,18574,212,0
14,air_filter,78111,32126,416,1
27,fuel_filter,74028,38113,874,1
29,wire_set,90499,43997,501,1
21,belts_kit,112974,121780,1070,1
3,battery,119199,26779,816,1
21,brake_fluid_p,112974,12544,112,0
24,brake_fluid_p,94669,11400,180,0
7,brake_fluid_r,190447,60168,734,1
25,brake_fluid_r,115678,32947,283,1
29,battery,90499,40520,464,0
7,brake_fluid_p,190447,92258,498,1
39,tire,177599,15455,254,0
36,belts_kit,68059,20386,288,0
33,battery,195106,27054,339,0
16,air_filter,194937,27446,248,1
13,spark_plugs,87164,15492,84,0
19,timing_chain,150739,47820,453,0
47,air_filter,144874,29771,286,1
31,brake_pads,45372,22211,168,1
28,air_filter,86528,413,38,0
2,tire,112695,28952,146,0
19,brake_fluid_p,150739,32239,407,1
10,battery,197159,81157,1630,1
28,brake_pads,86528,14349,121,0
21,fuel_filter,112974,9703,317,1
26,tire,137216,45074,294,1
11,spark_plugs,94719,13477,374,1
5,tire,107225,20578,148,0
30,timing_chain,134022,190802,1429,1
49,brake_pads,69800,25593,201,1
42,timing_chain,129900,162951,1119,1
34,belts_kit,89905,3806,26,0
46,tire,43860,111647,849,1
12,brake_pads,152020,7503,118,0
25,brake_fluid_p,115678,15949,215,0
24,timing_chain,94669,17463,181,0
8,belts_kit,146737,40220,3066,1
17,air_filter,133800,6818,50,0
2,fuel_filter,112695,10950,50,0
30,air_filter,134022,25711,410,1
32,belts_kit,149249,101954,980,1
35,spark_plugs,166942,31995,396,1
45,belts_kit,92432,18854,69,0
5,fuel_filter,107225,21909,291,1
31,brake_fluid_p,45372,18327,207,0
38,air_filter,130862,595,18,0
9,tire,115402,18371,233,0
