car_id,part,current_km,km_diff,days_diff,needs_change,last_change_km
49,battery,166222,61279,127,1,104943.0
25,battery,6536,6996,627,0,-460.0
21,spark_plugs,81819,28857,373,0,52962.0
28,battery,105066,20287,424,0,84779.0
50,air_filter,136253,3923,67,0,132330.0
18,fuel_filter,94649,15133,1,1,79516.0
19,spark_plugs,113232,55787,226,1,57445.0
40,tires,174110,83194,517,0,90916.0
33,brake_pads,124801,24935,329,1,99866.0
46,tires,119920,52909,1061,0,67011.0
21,oil,46475,2825,130,0,43650.0
43,air_filter,79470,8386,204,1,71084.0
26,air_filter,95243,6066,109,0,89177.0
41,oil,141881,2411,59,0,139470.0
23,brake_pads,70381,37713,433,1,32668.0
1,battery,156745,44516,1086,1,112229.0
17,oil,89170,5148,23,0,84022.0
6,air_filter,65552,15353,207,1,50199.0
34,fuel_filter,75400,14419,125,0,60981.0
42,fuel_filter,77786,21117,218,1,56669.0
49,fuel_filter,176660,12583,316,1,164077.0
18,air_filter,67639,4623,193,0,
27,tires,127054,42798,61,0,84256.0
49,fuel_filter,102279,25009,107,1,77270.0
5,air_filter,108967,6280,187,0,102687.0
35,tires,186029,77366,539,1,108663.0
39,spark_plugs,130683,29482,1417,1,101201.0
36,tires,233109,134267,618,1,98842.0
17,oil,97329,1440,6,0,95889.0
46,oil,221712,5615,52,0,216097.0
19,battery,104878,30851,495,0,74027.0
41,oil,110179,3082,72,0,107097.0
10,oil,82508,3164,52,0,79344.0
50,fuel_filter,145902,16413,257,1,129489.0
38,brake_pads,65815,0,508,0,65815.0
15,brake_fluid_r,118715,15782,154,0,
32,brake_pads,149249,82583,403,1,
12,oil,138555,3274,28,0,135281.0
44,spark_plugs,158751,25791,865,1,132960.0
48,tires,40712,62191,939,1,-21479.0
41,battery,92602,17300,513,0,75302.0
22,brake_pads,98397,16256,311,0,82141.0
37,air_filter,103380,7758,53,0,95622.0
25,oil,83203,4452,47,0,78751.0
38,spark_plugs,124792,32220,569,1,92572.0
25,brake_pads,117464,17011,297,0,100453.0
31,tire,45372,33604,257,0,
33,fuel_filter,143743,10958,397,0,132785.0
12,air_filter,88084,2865,385,0,85219.0
38,brake_pads,102150,18426,118,0,83724.0
41,oil,109927,3755,79,0,106172.0
48,tires,72227,131567,1172,0,-59340.0
17,oil,70630,964,117,0,69666.0
8,brake_pads,93556,19207,559,1,74349.0
9,battery,93838,107519,796,1,-13681.0
14,brake_pads,118878,30488,304,1,88390.0
42,tires,74972,41115,44,0,33857.0
48,fuel_filter,43441,8796,429,1,34645.0
2,oil,82738,3548,167,1,79190.0
45,spark_plugs,55429,13518,1096,0,41911.0
33,fuel_filter,119535,29283,291,1,90252.0
21,fuel_filter,54115,4872,269,0,
17,brake_pads,113964,27407,158,1,86557.0
4,tires,56967,30983,58,0,25984.0
25,brake_pads,166316,34537,469,1,131779.0
33,battery,76184,20306,580,0,55878.0
6,battery,124687,34560,969,0,90127.0
17,battery,133944,53135,36,0,80809.0
30,brake_pads,88559,16445,487,0,72114.0
1,spark_plugs,142530,22876,302,0,119654.0
29,brake_pads,134179,12386,147,0,121793.0
44,tires,75607,79160,1165,1,-3553.0
40,air_filter,133784,3923,81,0,129861.0
27,fuel_filter,52440,15963,389,1,36477.0
10,oil,108576,3457,40,0,105119.0
6,air_filter,182084,6668,88,1,175416.0
33,fuel_filter,73453,8264,283,0,
3,battery,116562,55342,66,1,
48,air_filter,157326,12823,174,1,144503.0
25,tires,152403,85934,468,1,66469.0
10,battery,136410,29916,461,0,106494.0
18,spark_plugs,99088,38610,563,1,60478.0
8,oil,169491,1328,133,0,168163.0
48,tires,127182,27805,497,0,99377.0
41,fuel_filter,111790,3726,443,0,108064.0
14,brake_pads,83362,13048,607,0,70314.0
47,brake_pads,75775,12127,459,0,63648.0
35,oil,54814,2054,83,0,52760.0
11,fuel_filter,145421,19261,472,1,126160.0
13,air_filter,200078,9040,222,1,191038.0
2,fuel_filter,55477,24645,506,1,30832.0
26,spark_plugs,103607,34031,636,1,69576.0
49,oil,159336,2675,107,0,156661.0
44,fuel_filter,93719,13220,467,0,80499.0
18,brake_pads,117700,21181,96,0,96519.0
17,tires,142817,61506,1812,1,81311.0
6,battery,105910,59583,1304,1,46327.0
48,tires,128876,87245,778,0,41631.0
30,tires,94553,67487,789,1,27066.0
28,oil,156604,3014,44,0,153590.0
6,air_filter,59999,4454,237,0,55545.0
37,fuel_filter,88823,21751,325,1,67072.0
14,battery,82393,37775,1611,1,44618.0
49,fuel_filter,137131,8671,290,0,128460.0
40,air_filter,111300,8391,133,0,102909.0
20,air_filter,167650,8184,188,0,159466.0
35,tires,48899,26991,1391,0,21908.0
25,air_filter,65442,4622,209,0,60820.0
2,spark_plugs,83813,22159,784,0,61654.0
20,air_filter,139682,1648,98,0,138034.0
11,battery,53197,39918,444,0,13279.0
25,oil,139444,3538,84,0,135906.0
31,brake_pads,167438,21551,303,1,145887.0
9,tires,148304,36847,140,0,
9,air_filter,115402,9773,68,0,
45,air_filter,62062,5692,246,0,
6,oil,113910,6233,23,0,107677.0
37,oil,162365,5770,28,0,156595.0
28,oil,137302,1571,248,0,
16,air_filter,113020,5460,493,1,107560.0
30,air_filter,66959,9110,309,1,57849.0
48,battery,151319,33655,1482,0,117664.0
39,fuel_filter,79829,10181,97,0,69648.0
37,tires,115248,32867,1,0,82381.0
26,air_filter,57831,1111,125,0,56720.0
26,belts_kit,137216,41847,187,1,
45,spark_plugs,65886,13740,1313,1,52146.0
30,tires,54936,48613,686,0,6323.0
30,tires,147397,68262,1452,1,79135.0
20,spark_plugs,92715,18921,921,0,73794.0
48,battery,64528,29940,302,0,34588.0
19,tires,63931,31578,1052,0,32353.0
22,belts_kit,68094,22391,646,1,
33,wire_set,195106,12143,123,0,
26,tires,141037,63540,725,0,77497.0
40,battery,112283,43998,518,0,68285.0
28,spark_plugs,5000,10110,733,1,-5110.0
2,spark_plugs,118052,32658,204,0,85394.0
41,battery,61146,34264,742,0,26882.0
43,battery,83185,12532,673,1,70653.0
30,brake_pads,73087,10516,255,0,62571.0
26,tires,136822,21761,330,0,115061.0
8,spark_plugs,72599,16035,329,0,56564.0
37,spark_plugs,160046,33310,385,0,126736.0
39,tires,57765,90782,912,1,-33017.0
44,air_filter,109886,4987,23,0,104899.0
38,tires,139306,40738,393,0,98568.0
24,air_filter,111149,3504,169,0,107645.0
42,air_filter,112671,2359,129,0,110312.0
34,tires,90127,64541,765,1,25586.0
39,air_filter,11704,5984,61,0,5720.0
39,brake_pads,91402,26184,639,0,65218.0
48,oil,71484,6546,74,1,64938.0
8,tires,103772,107160,1465,1,-3388.0
50,fuel_filter,80476,7342,211,0,73134.0
50,fuel_filter,108530,25582,535,1,82948.0
23,spark_plugs,88749,13311,614,0,75438.0
38,tires,92773,24679,1038,0,68094.0
1,air_filter,136383,6139,55,0,130244.0
41,tires,34844,58585,743,0,-23741.0
19,battery,96333,41441,1279,1,54892.0
21,battery,142510,49150,870,1,93360.0
29,tires,41924,28208,2251,1,13716.0
24,brake_pads,148118,20113,189,0,128005.0
15,brake_pads,72243,20102,606,1,52141.0
50,air_filter,124796,8888,66,0,115908.0
25,oil,89273,5340,60,0,83933.0
14,fuel_filter,98160,20942,291,1,77218.0
38,fuel_filter,111445,13808,458,1,97637.0
7,tires,147930,36717,750,0,111213.0
36,tires,101828,56651,650,0,45177.0
28,battery,74345,33173,631,0,41172.0
22,battery,104455,35437,352,0,
7,tires,151573,29284,1534,0,122289.0
3,fuel_filter,105839,14428,162,0,91411.0
43,spark_plugs,114870,29143,797,1,85727.0
14,wire_set,78111,104902,1272,1,
12,tires,142117,56087,594,0,86030.0
23,spark_plugs,118274,11417,727,1,106857.0
15,fuel_filter,142915,15116,336,1,127799.0
32,fuel_filter,123890,17527,170,0,106363.0
2,battery,108978,115651,188,1,-6673.0
41,battery,114784,13890,288,1,100894.0
15,spark_plugs,140117,45932,157,1,94185.0
30,fuel_filter,134022,20284,107,1,
5,fuel_filter,76854,29478,355,1,47376.0
22,air_filter,70463,7552,75,0,62911.0
33,brake_pads,150410,11828,378,0,138582.0
12,air_filter,123064,8119,208,1,114945.0
15,spark_plugs,52657,17992,1019,0,34665.0
32,air_filter,161161,4284,205,0,156877.0
16,battery,101604,67413,93,1,34191.0
21,fuel_filter,202895,10050,719,1,192845.0
13,air_filter,206978,2840,33,0,204138.0
4,battery,98301,36153,490,0,62148.0
1,battery,77189,14895,1236,0,62294.0
27,brake_pads,91209,20054,314,0,71155.0
49,belts_kit,69800,562,11,0,
35,spark_plugs,44364,38847,120,0,5517.0
36,battery,104526,61949,1016,1,42577.0
38,oil,81419,5743,384,1,
29,battery,129613,51505,442,0,78108.0
9,fuel_filter,56437,7805,271,0,48632.0
19,battery,124630,32260,159,0,92370.0
16,oil,86505,4278,35,0,82227.0
46,battery,115029,6207,442,0,108822.0
4,air_filter,74183,1755,132,0,72428.0
25,oil,63821,2088,129,0,61733.0
20,air_filter,101885,5900,135,0,95985.0
45,tires,129300,71607,989,1,57693.0
31,fuel_filter,109179,14043,218,0,95136.0
30,tires,104014,43366,720,0,60648.0
14,air_filter,86400,6887,212,0,79513.0
37,fuel_filter,123347,8528,200,0,114819.0
44,tires,51868,81561,1,0,-29693.0
29,spark_plugs,135841,22119,1204,1,113722.0
47,oil,216513,2170,60,0,214343.0
33,tires,169598,101217,984,1,68381.0
50,fuel_filter,83948,10681,328,0,73267.0
11,fuel_filter,159447,8425,161,0,151022.0
7,air_filter,114030,7356,60,0,106674.0
8,belts_kit,146737,9436,36,0,
36,brake_pads,97999,31536,524,1,66463.0
50,brake_pads,154707,13511,418,0,141196.0
50,fuel_filter,175729,3744,429,0,171985.0
42,oil,54366,3853,106,0,50513.0
8,battery,120423,10990,1370,0,109433.0
32,fuel_filter,177953,9877,234,0,168076.0
12,brake_pads,59286,30659,1,1,28627.0
19,battery,114887,40691,635,0,74196.0
35,air_filter,89802,7914,215,1,81888.0
4,air_filter,106574,7539,51,0,99035.0
23,air_filter,123215,8718,281,1,114497.0
41,fuel_filter,191017,11442,266,0,179575.0
50,fuel_filter,61634,13576,20,1,48058.0
46,spark_plugs,121797,24754,723,0,97043.0
46,oil,65075,1904,185,0,63171.0
38,fuel_filter,105007,11717,166,0,93290.0
37,brake_pads,121273,19092,327,0,102181.0
47,battery,75231,13422,1268,0,61809.0
14,battery,68083,32396,1145,0,35687.0
17,air_filter,123616,8731,120,0,114885.0
28,brake_pads,99100,14364,279,0,84736.0
25,battery,178955,49785,815,1,129170.0
34,tires,88888,56374,1074,1,32514.0
42,fuel_filter,127901,12966,453,1,114935.0
31,spark_plugs,124459,9982,613,0,114477.0
6,tires,158000,104133,416,1,53867.0
30,battery,53492,12857,194,1,40635.0
28,tires,125392,21610,861,0,103782.0
44,spark_plugs,85960,48312,71,1,37648.0
48,battery,124742,59709,390,1,65033.0
10,fuel_filter,135783,10990,454,0,124793.0
32,oil,82055,4503,1,0,77552.0
27,fuel_filter,103868,7279,873,1,96589.0
34,tires,113582,28236,1942,0,85346.0
23,battery,103409,94277,964,1,9132.0
26,tires,134795,54291,273,0,80504.0
9,spark_plugs,126558,21131,841,0,105427.0
11,battery,110221,27699,366,0,82522.0
15,battery,94479,36191,539,1,58288.0
14,brake_pads,99623,15757,282,0,83866.0
13,battery,109866,21456,376,0,88410.0
45,fuel_filter,154354,24004,333,1,130350.0
12,tires,60873,26792,551,0,34081.0
3,oil,64622,3549,128,0,61073.0
9,spark_plugs,107125,1522,596,0,105603.0
33,oil,128268,3378,6,0,124890.0
11,oil,87024,4856,152,1,82168.0
19,battery,28690,27307,86,0,1383.0
20,spark_plugs,159338,38807,967,1,120531.0
45,brake_pads,119173,12471,336,0,106702.0
39,spark_plugs,76636,9545,1,0,67091.0
32,spark_plugs,121090,69059,484,1,52031.0
35,battery,98674,1232,226,0,
24,brake_pads,139542,16079,728,1,123463.0
33,air_filter,152043,5775,277,0,146268.0
12,spark_plugs,90448,21674,160,0,68774.0
47,oil,78979,3123,65,1,75856.0
49,fuel_filter,89697,11910,655,1,77787.0
48,oil,90855,4603,48,0,86252.0
50,spark_plugs,180494,17835,181,0,
47,brake_pads,125701,15679,232,0,110022.0
9,fuel_filter,148304,18196,18,1,
9,battery,121855,21765,546,0,100090.0
43,oil,52468,2412,96,0,50056.0
28,tires,124377,59200,1222,1,65177.0
37,tires,85526,36213,1447,0,49313.0
50,air_filter,76000,4939,96,1,71061.0
23,tires,69921,21902,2526,1,48019.0
27,brake_pads,83811,21713,264,0,62098.0
24,air_filter,122401,5397,308,0,117004.0
10,spark_plugs,97052,25867,326,0,71185.0
29,tires,29938,26761,1624,0,3177.0
1,spark_plugs,63557,34215,202,1,
33,oil,113728,2254,86,1,111474.0
17,battery,76429,41079,1209,1,35350.0
44,brake_pads,115601,16979,707,1,98622.0
28,oil,101328,3461,103,0,97867.0
24,oil,73835,11675,66,1,62160.0
28,tires,106074,49056,948,0,57018.0
30,fuel_filter,20463,9813,605,1,10650.0
9,air_filter,92529,9196,174,1,83333.0
3,battery,67602,23442,509,0,44160.0
44,battery,81728,31094,808,0,50634.0
23,brake_pads,187811,29993,143,1,
42,tires,141136,18408,1101,0,122728.0
45,tires,116525,73249,825,1,43276.0
7,battery,111783,24958,1206,0,86825.0
50,battery,119279,36761,890,0,82518.0
12,fuel_filter,94369,17108,1,0,77261.0
22,spark_plugs,45851,28362,224,0,17489.0
7,brake_pads,145391,40576,186,1,104815.0
12,spark_plugs,42237,49089,173,1,-6852.0
37,fuel_filter,75194,18711,378,1,56483.0
25,battery,87439,45366,719,1,42073.0
43,brake_pads,150824,10200,654,0,140624.0
45,brake_pads,136269,12808,402,0,123461.0
23,air_filter,165612,4476,24,0,161136.0
38,battery,120979,29863,844,0,91116.0
27,fuel_filter,128134,15218,647,1,112916.0
43,brake_pads,97319,18271,721,1,79048.0
31,battery,45372,39184,548,0,
33,spark_plugs,24188,9612,754,0,14576.0
20,brake_pads,144323,22568,212,0,121755.0
35,spark_plugs,110490,40895,861,0,69595.0
26,air_filter,93970,7906,132,0,86064.0
11,tires,156381,75593,277,0,80788.0
35,fuel_filter,154035,12858,1,0,141177.0
49,brake_pads,115466,17358,180,0,98108.0
47,spark_plugs,43678,17219,686,0,26459.0
4,oil,137467,12217,80,1,125250.0
6,spark_plugs,73146,20395,541,0,52751.0
37,brake_pads,187249,9791,286,0,177458.0
8,spark_plugs,90221,33286,527,1,56935.0
9,air_filter,58905,6404,111,0,52501.0
9,brake_pads,37195,25733,377,1,11462.0
22,battery,142946,32873,471,0,110073.0
30,oil,77396,2658,71,0,74738.0
7,spark_plugs,104193,26958,706,1,77235.0
30,tires,87431,18743,1381,1,68688.0
2,air_filter,161074,8069,49,0,153005.0
1,oil,86070,3199,104,0,82871.0
6,spark_plugs,138502,13509,75,0,
19,tires,104854,63157,465,0,41697.0
33,fuel_filter,158396,9427,381,0,148969.0
22,fuel_filter,133739,19206,231,1,114533.0
44,battery,105576,37493,1481,1,68083.0
28,fuel_filter,99539,110,282,0,99429.0
39,tires,93648,51479,694,0,42169.0
35,brake_pads,64755,5343,326,0,59412.0
7,air_filter,223524,12587,437,0,210937.0
40,brake_pads,176676,10249,242,0,166427.0
19,tires,121670,8899,1121,0,112771.0
39,brake_pads,133907,16381,456,0,117526.0
16,air_filter,135788,4858,110,0,130930.0
38,brake_pads,91564,7619,216,0,83945.0
41,air_filter,95575,4756,94,0,90819.0
49,air_filter,163473,12294,282,1,151179.0
8,tires,20994,21919,412,0,-925.0
49,tire,69800,88816,1023,1,
10,air_filter,91890,3656,66,0,88234.0
42,tires,75468,39866,1881,1,35602.0
7,fuel_filter,38812,4769,89,0,34043.0
17,oil,115991,5438,14,0,110553.0
11,oil,72036,703,172,0,71333.0
26,battery,86969,20133,714,0,66836.0
43,battery,79940,28116,1832,1,51824.0
16,tires,149015,34837,427,0,114178.0
44,brake_pads,138347,27336,481,1,111011.0
34,oil,112587,7202,149,1,105385.0
26,battery,155041,38744,770,0,116297.0
17,fuel_filter,178318,11902,520,0,166416.0
33,oil,181841,3334,63,0,178507.0
31,air_filter,153744,6984,474,1,146760.0
19,spark_plugs,182711,13740,483,0,168971.0
34,air_filter,107153,6175,115,1,100978.0
30,oil,94289,2603,34,0,91686.0
50,fuel_filter,128101,7951,415,0,120150.0
15,fuel_filter,135827,7062,363,0,128765.0
50,oil,101821,2177,80,0,99644.0
16,wire_set,194937,28874,313,0,
7,spark_plugs,77290,61128,4,1,16162.0
28,air_filter,81278,5623,127,0,75655.0
50,brake_pads,97137,41478,543,1,55659.0
45,spark_plugs,100539,26675,1,0,73864.0
16,fuel_filter,131638,10041,91,0,121597.0
33,oil,119578,3459,40,0,116119.0
18,fuel_filter,144281,8370,164,0,135911.0
29,tires,117765,74278,243,0,43487.0
14,tires,104529,36706,515,0,67823.0
9,tires,162105,63636,1528,1,98469.0
30,battery,152076,25025,306,0,127051.0
1,air_filter,127654,4868,156,1,122786.0
16,fuel_filter,77008,14267,68,0,
6,battery,109455,43459,892,1,65996.0
50,battery,84860,34473,1131,1,50387.0
12,brake_pads,152020,8699,172,0,
45,fuel_filter,103045,6827,506,0,96218.0
36,oil,144167,0,148,0,144167.0
30,battery,156203,48556,260,0,107647.0
30,oil,140075,6778,72,1,133297.0
36,spark_plugs,50506,35008,442,1,15498.0
44,battery,129117,58753,50,0,70364.0
22,battery,92589,99252,701,1,-6663.0
22,tires,163340,60465,1349,1,102875.0
11,brake_fluid_r,94719,64364,459,1,
1,battery,161484,52721,421,0,108763.0
9,brake_pads,123023,14655,412,0,108368.0
2,oil,58761,3371,99,0,55390.0
45,battery,62062,24075,137,0,
27,battery,120688,28468,1316,0,92220.0
32,brake_pads,136920,35316,840,1,101604.0
36,battery,74951,40726,1378,1,34225.0
17,fuel_filter,140188,23280,202,0,116908.0
24,brake_fluid_r,94669,66251,355,1,
3,oil,79739,4826,33,0,74913.0
43,tires,126259,17690,610,0,108569.0
9,air_filter,111768,7218,163,0,104550.0
31,battery,96011,56443,199,1,
31,tires,155712,60080,859,0,95632.0
43,tires,76337,57991,912,0,18346.0
40,air_filter,66713,4845,181,0,61868.0
13,oil,100179,3335,144,0,96844.0
10,battery,91229,36252,1119,1,54977.0
44,battery,88109,97548,345,1,-9439.0
19,brake_pads,51953,17858,297,0,34095.0
22,air_filter,110680,14400,211,1,96280.0
37,oil,74534,2389,93,0,72145.0
14,battery,119650,19604,89,0,100046.0
39,air_filter,126379,5791,222,0,120588.0
41,fuel_filter,65736,19506,603,1,46230.0
7,brake_pads,58237,18248,43,0,
44,oil,5000,1287,32,0,3713.0
42,fuel_filter,144299,8644,337,0,135655.0
24,fuel_filter,94669,64097,320,1,
15,battery,115856,36726,248,0,79130.0
30,tires,191415,26573,329,0,164842.0
14,air_filter,22752,13378,272,1,9374.0
18,oil,136837,4077,130,1,132760.0
50,spark_plugs,156307,12453,1083,0,143854.0
49,spark_plugs,72586,35587,481,1,36999.0
3,fuel_filter,144249,18864,75,0,125385.0
28,fuel_filter,144950,30167,365,1,114783.0
15,battery,58395,11673,661,0,46722.0
33,tires,79805,61036,1106,1,18769.0
19,air_filter,128487,3836,115,0,124651.0
45,battery,94248,27384,1993,1,66864.0
8,battery,60566,1954,72,0,
13,tires,107350,87285,486,1,20065.0
46,brake_pads,159748,11035,129,0,148713.0
11,fuel_filter,77990,9324,264,0,68666.0
22,tires,86964,64645,881,1,22319.0
26,wire_set,137216,19000,109,0,
23,air_filter,109272,4951,33,0,104321.0
21,air_filter,64993,13476,150,1,51517.0
7,tires,108248,55759,683,0,52489.0
27,fuel_filter,90282,9232,407,0,81050.0
49,tire,69800,15584,207,0,
48,oil,125388,2930,108,0,122458.0
3,tires,116562,27904,251,0,
7,battery,81849,32175,339,0,49674.0
29,battery,140453,17722,175,0,122731.0
43,fuel_filter,100172,19037,219,1,
29,brake_pads,127168,11734,63,0,115434.0
36,tires,135650,33730,402,0,101920.0
15,oil,62554,5524,41,0,57030.0
6,spark_plugs,154705,19022,346,0,135683.0
33,spark_plugs,156215,27400,1078,1,128815.0
12,fuel_filter,40501,12438,195,0,28063.0
40,tires,75387,49791,698,0,25596.0
50,battery,154920,44111,117,1,110809.0
45,air_filter,174478,4911,152,0,169567.0
7,battery,122898,43632,1131,1,79266.0
23,battery,77900,37022,930,0,40878.0
44,tires,113064,47616,1902,1,65448.0
4,air_filter,45488,7855,210,1,37633.0
42,brake_pads,148547,17431,525,0,131116.0
8,oil,124527,0,80,0,124527.0
48,air_filter,111535,9222,350,0,102313.0
2,brake_pads,106926,3481,178,0,103445.0
40,battery,120959,62011,1396,1,58948.0
23,tires,95830,27159,21,0,68671.0
6,oil,94786,3607,54,0,91179.0
34,fuel_filter,150337,9530,216,0,140807.0
39,battery,123392,11098,191,0,
33,air_filter,145785,10068,109,1,135717.0
30,timing_chain,134022,61089,347,1,
8,tires,87078,52263,413,0,34815.0
42,brake_pads,87651,9148,474,0,78503.0
21,air_filter,135588,4793,172,0,130795.0
31,brake_pads,84141,25420,93,0,58721.0
7,spark_plugs,67830,28080,950,1,39750.0
17,oil,77223,1104,112,0,76119.0
17,fuel_filter,90706,17139,518,1,73567.0
43,oil,158525,4244,96,0,154281.0
46,air_filter,218518,9662,63,0,208856.0
42,oil,43430,3650,94,0,39780.0
32,fuel_filter,44089,15951,715,1,28138.0
8,battery,93958,57598,375,1,36360.0
44,oil,142060,4896,114,1,137164.0
7,oil,60620,1928,42,0,58692.0
31,oil,57618,2444,88,0,55174.0
48,brake_pads,161275,19964,315,0,141311.0
29,oil,187302,2445,90,0,184857.0
3,air_filter,99661,4803,54,0,94858.0
15,oil,63593,3646,13,0,59947.0
42,brake_pads,191689,14726,615,1,176963.0
28,tires,145744,54518,1106,1,91226.0
33,battery,71011,39336,1579,1,31675.0
2,oil,123148,4722,14,0,118426.0
11,oil,102719,4993,99,1,97726.0
38,fuel_filter,176231,9230,323,0,167001.0
34,brake_pads,134561,14951,84,0,119610.0
27,tires,116464,71731,1462,1,44733.0
14,battery,136243,48588,1235,1,87655.0
48,spark_plugs,95592,24029,270,0,71563.0
29,oil,85862,4671,60,0,81191.0
29,battery,90379,52807,231,0,37572.0
48,battery,182048,71165,490,1,110883.0
15,battery,129480,3193,338,1,126287.0
16,battery,89474,40645,379,0,48829.0
42,tires,45068,8705,1158,0,36363.0
37,oil,139152,3779,27,0,135373.0
8,battery,158839,57061,985,0,101778.0
30,spark_plugs,131999,18829,875,1,113170.0
13,spark_plugs,68743,23179,455,0,45564.0
46,brake_pads,75701,33528,146,1,42173.0
20,battery,71823,16331,691,0,55492.0
35,tires,102370,29572,822,0,72798.0
9,air_filter,107709,7389,101,0,100320.0
49,brake_pads,79268,8457,665,0,70811.0
47,brake_pads,122702,13019,324,0,109683.0
9,tires,87941,65373,267,0,22568.0
9,oil,79583,5095,91,1,74488.0
24,tires,121599,33116,573,0,88483.0
2,tires,87983,29421,672,0,58562.0
37,tires,129242,49913,1064,1,79329.0
15,spark_plugs,38280,45342,752,1,-7062.0
45,tires,46588,48236,620,0,-1648.0
8,air_filter,134263,2771,132,0,131492.0
2,air_filter,104962,6036,219,0,98926.0
11,fuel_filter,122298,1390,53,0,120908.0
36,battery,131802,35449,1177,1,96353.0
49,brake_pads,103807,11497,272,0,92310.0
27,fuel_filter,84466,5767,355,0,78699.0
4,fuel_filter,122413,10545,49,0,111868.0
